delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,completion_missing_flag,actual_duration_hours,temporal_anomaly_flag,promised_window_hours,service_type,priority_level,pickup_zone,dropoff_zone,order_value,delay_hours,is_late
DL00646,O00707,D023,V100,H06,2024-11-10 06:33:00,2024-11-10 10:57:20.611848,OnTime,8.31,0,0,4.38,4.79,0,4.4057255133333335,0,4,Parcel,Medium,Central,East,95.62,0.4057255133333335,1
DL00647,O00550,D067,V001,H02,2025-01-19 02:17:00,2025-01-19 23:38:11.164766,OnTime,8.7,1,0,4.52,10.41,0,21.35310132388889,0,24,Business,Medium,Central,Riverside,64.79,0.0,0
DL00648,O00551,D143,V045,H02,2024-06-16 13:01:00,2024-06-16 16:08:30.294842,OnTime,9.21,0,0,4.43,14.38,0,3.1250819005555552,0,6,Retail,High,Central,East,82.67,0.0,0
DL00649,O00110,D075,V073,H01,2024-08-23 13:10:00,2024-08-23 14:46:36.192013,OnTime,9.4,1,0,5.0,12.55,0,1.6100533369444443,0,4,Passenger,Low,Central,South,72.23,0.0,0
DL00650,O00106,D097,V035,H01,2025-11-29 06:15:00,2025-11-29 11:03:53.803798,OnTime,8.16,0,0,4.26,11.01,0,4.814945499444445,0,6,Business,Low,East,Riverside,68.37,0.0,0
DL00651,O00107,D090,V022,H04,2024-11-14 01:39:00,2024-11-14 11:26:39.070895,Delayed,6.01,1,0,3.71,9.58,0,9.794186359722222,0,2,Medical,Low,Riverside,Central,182.35,7.794186359722222,1
DL00652,O00928,D129,V028,H07,2024-02-28 14:26:00,2024-02-29 12:02:52.158985,OnTime,14.7,1,0,3.65,7.18,0,21.614488606944445,0,24,Parcel,Medium,South,Airport,60.36,0.0,0
DL00653,O00076,D043,V096,H04,2025-12-25 05:43:00,2025-12-25 15:29:42.609869,Delayed,12.43,3,0,2.71,13.03,0,9.77850274138889,0,4,Retail,Low,Central,Riverside,100.62,5.778502741388889,1
DL00654,O00897,D078,V057,H04,2025-09-21 21:38:00,,Failed,17.42,0,0,2.92,13.13,1,,0,6,Passenger,Low,South,West,101.28,0.0,0
DL00655,O01222,D156,V042,H08,2025-09-10 03:29:00,2025-09-10 12:38:01.772929,OnTime,12.34,1,0,4.66,3.15,0,9.150492480277778,0,12,Retail,Critical,North,East,105.79,0.0,0
DL00656,O00747,D134,V089,H03,2025-08-05 09:12:00,2025-08-05 09:00:15.156688,OnTime,15.27,0,0,4.325,12.29,0,-0.1957898088888889,1,2,Retail,Medium,East,South,122.21,0.0,0
DL00657,O00674,D145,V072,H01,2025-08-11 17:47:00,2025-08-12 09:13:33.120017,Failed,14.98,2,0,1.95,17.49,0,15.442533338055556,0,2,Passenger,Medium,Central,East,65.56,13.442533338055556,1
DL00658,O01123,D001,V073,H04,2024-01-31 07:38:00,2024-02-01 18:27:27.869371,Failed,6.23,1,0,4.41,6.01,0,34.82440815861111,0,24,Parcel,High,South,West,98.07,10.824408158611107,1
DL00659,O00308,D046,V082,H02,2025-03-28 16:40:00,2025-03-29 03:35:29.941238,OnTime,34.92,2,0,4.31,16.73,0,10.924983677222222,0,12,Passenger,Medium,Airport,West,100.44,0.0,0
DL00660,O00016,D008,V001,H02,2025-07-29 13:52:00,2025-07-29 17:01:03.042495,OnTime,16.1,2,0,3.36,14.03,0,3.1508451374999997,0,6,Parcel,Medium,Central,Central,92.66,0.0,0
DL00661,O01038,D145,V067,H03,2024-12-01 01:45:00,2024-12-01 06:12:25.970798,OnTime,19.41,2,0,4.41,17.61,0,4.457214110555555,0,6,Business,Critical,West,South,20.72,0.0,0
DL00662,O00365,D118,V013,H03,2024-01-11 13:00:00,2024-01-11 14:14:42.407650,OnTime,21.14,0,0,4.62,16.89,0,1.2451132361111112,0,4,Medical,Low,East,West,21.18,0.0,0
DL00663,O00865,D017,V070,H03,2024-03-22 01:14:00,2024-03-22 04:15:39.503337,OnTime,15.24,1,0,3.19,16.61,0,3.0276398158333335,0,2,Parcel,Medium,East,South,55.13,1.0276398158333335,1
DL00664,O00430,D152,V027,H07,2025-01-15 03:49:00,2025-01-15 20:16:09.639972,Failed,20.64,1,1,3.36,25.46,0,16.452677769999998,0,12,Retail,Medium,Central,South,40.49,4.4526777699999975,1
DL00665,O00268,D124,V100,H03,2024-01-29 08:37:00,2024-01-29 12:14:11.321423,Delayed,20.03,3,1,2.49,15.01,0,3.619811506388889,0,4,Medical,Medium,West,West,71.4,0.0,0
DL00666,O00350,D055,V066,H05,2024-11-20 04:37:00,2024-11-20 06:18:52.302593,OnTime,5.38,0,0,4.67,10.56,0,1.697861831388889,0,4,Retail,High,East,West,13.42,0.0,0
DL00667,O01088,D049,V087,H08,2024-12-02 12:50:00,2024-12-02 16:12:08.912167,OnTime,9.91,1,0,4.8,13.21,0,3.369142268611111,0,6,Parcel,Medium,North,West,49.16,0.0,0
DL00668,O01140,D107,V018,H05,2025-09-26 01:35:00,2025-09-26 08:09:15.372043,OnTime,19.54,0,0,4.57,16.84,0,6.570936678611111,0,6,Passenger,Low,East,South,97.23,0.570936678611111,1
DL00669,O01235,D039,V001,H08,2025-06-01 03:54:00,2025-06-01 01:41:07.882075,OnTime,15.65,0,0,3.31,12.4,0,-2.2144772013888887,1,1,Medical,Low,North,Riverside,67.31,0.0,0
DL00670,O01248,D098,V006,H04,2024-08-30 19:26:00,2024-08-31 15:46:01.398224,OnTime,11.65,1,0,4.28,17.56,0,20.33372172888889,0,24,Retail,Medium,South,Riverside,28.17,0.0,0
DL00671,O00005,D054,V073,H03,2025-02-17 20:23:00,2025-02-18 08:05:00.047082,OnTime,16.01,1,0,4.38,13.53,0,11.700013078333333,0,12,Retail,Low,Riverside,South,125.58,0.0,0
DL00672,O00017,D108,V030,H02,2025-05-27 11:38:00,2025-05-28 08:21:51.612170,OnTime,35.33,5,0,4.94,19.77,0,20.731003380555553,0,24,Parcel,Low,Airport,South,60.9,0.0,0
DL00673,O00651,D125,V047,H03,2024-09-29 10:51:00,2024-09-29 14:22:58.189576,OnTime,13.26,0,0,4.71,11.92,0,3.532830437777778,0,6,Parcel,High,South,South,7.14,0.0,0
DL00674,O00456,D005,V078,H01,2024-01-16 04:57:00,2024-01-16 07:20:04.951071,OnTime,12.96,1,0,4.96,8.1,0,2.3847086308333334,0,2,Parcel,High,East,Riverside,87.85,0.3847086308333334,1
DL00675,O00436,D120,V008,H07,2025-01-29 18:44:00,2025-01-29 18:32:00.000000,OnTime,23.3,3,0,3.5,13.77,0,-0.2,1,1,Medical,Critical,Airport,North,56.57,0.0,0
DL00676,O00515,D033,V027,H05,2024-02-03 12:39:00,2024-02-03 16:14:23.609063,OnTime,3.67,1,0,3.87,10.33,0,3.589891406388889,0,6,Retail,Medium,North,North,65.74,0.0,0
DL00677,O00528,D001,V036,H03,2024-10-13 11:51:00,2024-10-13 21:30:51.369530,OnTime,18.36,2,0,3.82,10.56,0,9.664269313888889,0,12,Passenger,Medium,Central,Central,126.48,0.0,0
DL00678,O00441,D133,V119,H07,2025-04-01 12:54:00,2025-04-01 23:37:24.658614,OnTime,8.13,0,0,4.29,6.46,0,10.723516281666667,0,12,Passenger,Critical,East,Central,77.58,0.0,0
DL00679,O01122,D008,V098,H04,2025-10-06 07:57:00,2025-10-07 02:15:06.169683,Delayed,1.2,2,0,2.15,12.25,0,18.301713800833333,0,12,Parcel,High,South,Riverside,131.53,6.301713800833333,1
DL00680,O01148,D064,V056,H04,2024-11-19 06:45:00,2024-11-20 06:09:27.821347,OnTime,12.17,0,0,4.49,8.14,0,23.407728151944447,0,24,Passenger,Medium,Central,Riverside,122.59,0.0,0
DL00681,O01197,D046,V033,H01,2024-01-27 02:16:00,2024-01-28 05:15:53.195121,Delayed,13.28,0,0,1.97,18.74,0,26.998109755833333,0,24,Retail,Medium,Central,Airport,63.08,2.998109755833333,1
DL00682,O00264,D039,V004,H08,2025-08-12 12:49:00,2025-08-12 18:08:01.672514,OnTime,11.86,0,0,5.0,14.2,0,5.317131253888889,0,6,Business,Medium,East,Airport,113.96,0.0,0
DL00683,O00560,D102,V008,H03,2025-08-05 18:41:00,2025-08-06 09:14:19.454661,Delayed,21.04,0,0,2.52,19.01,0,14.555404072500002,0,6,Passenger,Medium,Riverside,East,62.52,8.555404072500002,1
DL00684,O00986,D026,V027,H08,2024-02-06 11:40:00,2024-02-07 19:38:29.699653,Delayed,12.6,1,1,3.71,10.36,0,31.974916570277777,0,24,Parcel,Medium,South,South,111.61,7.974916570277777,1
DL00685,O00113,D002,V042,H03,2024-02-12 05:54:00,2024-02-12 22:59:20.709373,Failed,10.66,1,0,2.68,10.8,0,17.089085936944443,0,2,Business,High,East,North,113.54,15.089085936944443,1
DL00686,O00523,D083,V002,H08,2025-11-04 08:01:00,2025-11-04 12:17:37.381306,OnTime,24.04,3,0,5.0,12.99,0,4.277050362777778,0,6,Medical,Low,Airport,Airport,82.31,0.0,0
DL00687,O00328,D168,V072,H06,2024-09-12 07:45:00,2024-09-12 07:31:07.085573,OnTime,16.38,2,0,5.0,15.23,0,-0.23136511861111111,1,2,Business,Medium,East,South,37.78,0.0,0
DL00688,O00385,D117,V068,H03,2025-10-24 17:08:00,2025-10-24 17:53:05.729635,OnTime,17.58,0,0,4.16,13.79,0,0.7515915652777778,0,4,Passenger,Medium,Riverside,Riverside,226.69,0.0,0
DL00689,O00165,D087,V048,H07,2024-03-16 15:57:00,2024-03-17 13:28:39.203588,OnTime,16.14,1,0,4.14,18.83,0,21.527556552222222,0,24,Retail,Low,North,Central,122.59,0.0,0
DL00690,O00129,D167,V096,H01,2024-12-12 05:16:00,2024-12-13 10:27:02.080765,Failed,17.64,0,0,2.59,15.08,0,29.183911323611113,0,12,Retail,High,Central,North,63.08,17.183911323611113,1
DL00691,O00022,D055,V091,H01,2025-04-20 21:40:00,2025-04-21 17:33:54.635329,Delayed,4.45,0,0,4.36,13.49,0,19.89850981361111,0,12,Retail,Medium,Riverside,Central,134.88,7.89850981361111,1
DL00692,O00176,D093,V100,H07,2025-04-15 11:14:00,2025-04-15 11:40:03.053241,OnTime,14.91,0,0,3.65,16.9,0,0.43418145583333334,0,4,Retail,Medium,Central,Central,14.76,0.0,0
DL00693,O00154,D137,V063,H03,2024-08-20 06:10:00,2024-08-20 23:47:35.347105,Delayed,13.63,0,0,2.62,11.31,0,17.626485306944446,0,12,Business,Low,North,Airport,105.88,5.626485306944446,1
DL00694,O00457,D087,V038,H05,2024-03-31 09:26:00,2024-04-01 08:43:50.348343,Failed,14.66,0,1,1.68,13.68,0,23.29731898416667,0,12,Parcel,Medium,East,East,123.49,11.297318984166669,1
DL00695,O00195,D017,V067,H06,2024-06-02 20:32:00,2024-06-03 10:47:53.271479,Delayed,18.13,1,0,3.49,16.69,0,14.264797633055556,0,12,Retail,Medium,Central,East,18.03,2.264797633055556,1
DL00696,O01210,D016,V035,H07,2025-04-01 13:32:00,2025-04-01 13:43:32.048965,OnTime,4.73,2,0,3.18,11.48,0,0.1922358236111111,0,2,Medical,Medium,Riverside,Riverside,198.15,0.0,0
DL00697,O00117,D010,V080,H06,2024-06-10 11:21:00,2024-06-10 22:34:18.056778,OnTime,13.19,1,0,5.0,10.04,0,11.221682438333334,0,12,Passenger,Medium,East,South,87.81,0.0,0
DL00698,O00882,D101,V092,H07,2024-09-01 12:12:00,2024-09-01 22:24:02.651556,Failed,10.97,0,0,3.6,15.95,0,10.200736543333333,0,2,Parcel,High,Central,Central,141.57,8.200736543333333,1
DL00699,O00388,D133,V091,H02,2025-10-07 00:43:00,2025-10-07 04:23:12.272724,OnTime,13.59,1,0,4.11,13.94,0,3.670075756666667,0,4,Retail,High,North,Riverside,66.17,0.0,0
DL00700,O00027,D099,V115,H06,2025-02-26 02:22:00,2025-02-26 06:50:34.860335,OnTime,8.6,1,0,5.0,9.3,0,4.476350093055555,0,4,Parcel,Medium,Riverside,North,96.62,0.4763500930555553,1
DL00701,O00440,D077,V084,H08,2024-12-03 03:36:00,2024-12-04 09:00:24.432584,Failed,12.65,0,0,5.0,10.83,0,29.406786828888887,0,12,Passenger,High,East,East,56.81,17.406786828888887,1
DL00702,O00143,D104,V086,H06,2025-03-07 13:02:00,2025-03-08 13:13:35.260683,OnTime,18.33,2,0,4.86,10.36,0,24.1931279675,0,24,Passenger,Medium,Central,Central,69.38,0.1931279675000006,1
DL00703,O01098,D136,V020,H06,2025-04-24 09:34:00,2025-04-24 15:44:51.782386,Delayed,11.16,1,0,2.82,12.56,0,6.1810506627777775,0,2,Retail,Low,North,Riverside,17.79,4.1810506627777775,1
DL00704,O01009,D058,V084,H08,2024-06-01 06:49:00,2024-06-01 07:25:55.005036,OnTime,1.84,0,0,4.35,5.9,0,0.6152791766666666,0,4,Passenger,Medium,East,Riverside,167.86,0.0,0
DL00705,O00084,D010,V061,H03,2025-05-13 08:46:00,2025-05-14 05:31:07.437328,Failed,15.18,2,0,4.04,12.68,0,20.752065924444445,0,4,Passenger,High,West,North,157.73,16.752065924444445,1
DL00706,O00625,D164,V117,H08,2025-07-12 06:16:00,2025-07-13 05:40:23.019020,OnTime,15.14,0,0,4.37,11.27,0,23.406394172222225,0,24,Business,Medium,West,South,77.48,0.0,0
DL00707,O00514,D022,V013,H02,2025-11-12 08:13:00,2025-11-12 07:49:00.000000,OnTime,9.89,1,0,4.15,16.04,0,-0.4,1,2,Passenger,Low,East,Central,126.79,0.0,0
DL00708,O00323,D089,V035,H07,2024-11-01 15:56:00,2024-11-01 20:54:40.422808,OnTime,7.15,1,0,4.49,3.79,0,4.9778952244444445,0,4,Retail,Low,South,North,22.09,0.9778952244444445,1
DL00709,O00580,D125,V020,H02,2024-02-12 07:41:00,2024-02-12 10:11:17.170153,Delayed,14.43,1,1,4.39,8.47,0,2.5047694869444443,0,1,Retail,Critical,West,Riverside,78.71,1.5047694869444443,1
DL00710,O00262,D116,V119,H06,2024-02-28 06:22:00,2024-02-28 07:32:37.271724,OnTime,1.39,2,0,4.12,12.47,0,1.1770199233333334,0,6,Passenger,High,Central,Central,151.47,0.0,0
DL00711,O00484,D028,V120,H08,2024-03-10 14:43:00,2024-03-11 13:39:05.378753,OnTime,16.19,3,0,3.77,8.83,0,22.93482743138889,0,24,Parcel,Critical,East,Riverside,134.61,0.0,0
DL00712,O01056,D134,V012,H07,2024-12-20 00:40:00,2024-12-20 11:07:55.426151,Delayed,11.83,1,0,4.95,3.1,0,10.465396153055556,0,4,Retail,Medium,East,Airport,111.26,6.465396153055556,1
DL00713,O00728,D044,V039,H03,2024-10-21 06:15:00,2024-10-22 04:27:26.219534,OnTime,21.4,0,0,4.63,26.99,0,22.20728320388889,0,24,Parcel,Low,South,Riverside,50.95,0.0,0
DL00714,O00078,D140,V110,H04,2025-10-06 05:23:00,2025-10-06 11:04:38.381928,OnTime,10.21,0,0,4.53,20.77,0,5.693994979999999,0,6,Parcel,Medium,West,Riverside,94.04,0.0,0
DL00715,O00621,D148,V098,H02,2025-05-15 19:44:00,2025-05-16 16:03:00.808189,Delayed,37.21,2,0,4.05,18.77,0,20.31689116361111,0,12,Parcel,Medium,Airport,Airport,103.8,8.31689116361111,1
DL00716,O00221,D158,V074,H08,2024-10-06 05:06:00,2024-10-06 15:10:08.357355,OnTime,3.43,1,0,3.66,8.24,0,10.068988154166666,0,12,Parcel,Medium,South,Airport,16.07,0.0,0
DL00717,O00530,D106,V016,H01,2024-03-31 08:10:00,2024-03-31 16:23:04.187319,Delayed,28.07,3,0,4.26,17.52,0,8.217829810833333,0,4,Medical,Low,Airport,North,45.66,4.217829810833333,1
DL00718,O00945,D067,V081,H01,2025-11-10 15:32:00,2025-11-11 06:12:24.070590,Delayed,9.2,0,0,2.3,15.84,0,14.673352941666668,0,6,Retail,Medium,North,North,155.97,8.673352941666668,1
DL00719,O00138,D124,V020,H08,2025-10-02 07:02:00,2025-10-02 12:15:45.818877,Delayed,16.1,1,0,3.88,18.38,0,5.2293941325,0,2,Business,Medium,South,Airport,99.38,3.2293941325000004,1
DL00720,O01179,D097,V102,H06,2025-10-13 21:10:00,2025-10-14 08:32:17.261543,Delayed,9.37,1,0,3.0,9.84,0,11.371461539722223,0,6,Passenger,High,Riverside,Central,64.87,5.3714615397222225,1
DL00721,O00742,D086,V017,H04,2025-08-27 17:58:00,2025-08-28 08:37:04.718105,Delayed,29.21,1,0,3.51,23.07,0,14.651310584722221,0,12,Passenger,Critical,Airport,West,45.26,2.6513105847222214,1
DL00722,O00289,D097,V083,H04,2024-08-24 02:33:00,2024-08-25 00:27:20.637871,OnTime,16.76,0,0,4.24,19.9,0,21.905732741944444,0,24,Parcel,High,North,East,20.53,0.0,0
DL00723,O00477,D050,V108,H03,2025-10-29 14:40:00,2025-10-30 01:19:52.481280,Delayed,6.67,2,1,3.25,17.41,0,10.664578133333332,0,2,Passenger,Medium,West,Central,189.25,8.664578133333332,1
DL00724,O00024,D003,V042,H01,2024-10-10 07:43:00,2024-10-10 10:21:10.389885,OnTime,17.9,0,0,4.76,14.39,0,2.6362194125,0,6,Passenger,High,South,Riverside,132.2,0.0,0
DL00725,O01115,D140,V094,H06,2025-11-29 00:00:00,2025-11-29 16:20:27.980617,Failed,13.65,1,0,2.1,12.34,0,16.341105726944445,0,1,Business,Medium,West,Central,63.15,15.341105726944445,1
DL00726,O00085,D045,V023,H03,2024-03-02 09:54:00,2024-03-02 12:02:36.698020,OnTime,14.37,0,0,5.0,2.5,0,2.1435272277777777,0,4,Passenger,Low,North,Riverside,23.13,0.0,0
DL00727,O00520,D164,V080,H08,2024-07-07 13:40:00,2024-07-07 21:11:10.422460,Delayed,5.25,0,0,3.43,3.23,0,7.519561794444445,0,2,Passenger,Low,Central,Airport,36.42,5.519561794444445,1
DL00728,O00951,D128,V093,H01,2024-04-30 16:16:00,2024-05-01 02:12:49.323509,Delayed,11.96,0,1,4.54,8.65,0,9.947034308055557,0,6,Passenger,Low,East,Airport,208.66,3.9470343080555566,1
DL00729,O00638,D004,V060,H04,2025-05-26 13:22:00,2025-05-26 17:18:46.459421,OnTime,5.33,1,0,4.2,9.65,0,3.9462387280555555,0,6,Passenger,Medium,West,West,54.63,0.0,0
DL00730,O00191,D170,V025,H05,2025-04-02 03:32:00,2025-04-02 14:46:58.691974,OnTime,8.68,1,0,4.06,5.48,0,11.249636659444445,0,12,Parcel,Medium,Central,North,151.09,0.0,0
DL00731,O00386,D158,V042,H05,2024-12-16 21:08:00,2024-12-17 15:02:20.510372,Failed,18.68,3,1,3.05,12.76,0,17.905697325555554,0,6,Medical,Medium,Central,Central,95.67,11.905697325555554,1
DL00732,O00748,D024,V076,H01,2025-07-23 06:45:00,2025-07-24 15:06:33.826133,Failed,11.16,1,0,3.55,15.34,0,32.35939614805555,0,24,Parcel,Low,West,South,41.63,8.359396148055552,1
DL00733,O00252,D009,V114,H03,2024-03-10 16:48:00,2024-03-10 18:13:36.725392,OnTime,21.06,0,0,3.48,18.64,0,1.4268681644444445,0,1,Parcel,Low,East,North,66.88,0.42686816444444453,1
DL00734,O00317,D106,V089,H02,2025-01-19 23:25:00,2025-01-20 05:14:31.689455,OnTime,12.54,0,0,3.99,12.79,0,5.825469293055556,0,6,Passenger,High,Riverside,West,236.09,0.0,0
DL00735,O00190,D150,V082,H01,2024-12-28 08:40:00,2024-12-28 07:08:00.000000,OnTime,13.27,0,0,3.68,10.58,0,-1.5333333333333334,1,1,Parcel,Medium,South,North,31.72,0.0,0
DL00736,O00732,D123,V100,H02,2025-06-05 11:32:00,2025-06-06 04:00:13.299805,Failed,13.5,0,0,2.19,13.81,0,16.470361056944444,0,4,Passenger,Medium,East,Central,165.97,12.470361056944444,1
DL00737,O00247,D146,V015,H01,2024-07-13 21:14:00,2024-07-13 23:35:31.680653,OnTime,15.68,1,0,4.03,10.54,0,2.358800181388889,0,4,Parcel,High,East,South,124.3,0.0,0
DL00738,O01163,D071,V022,H06,2024-09-10 01:38:00,2024-09-10 14:25:27.358815,Delayed,7.16,0,0,3.63,8.91,0,12.790933004166666,0,4,Parcel,Low,North,East,13.49,8.790933004166666,1
DL00739,O00644,D087,V078,H08,2025-11-03 10:33:00,2025-11-04 00:52:43.389587,Delayed,7.6,1,0,3.28,15.7,0,14.328719329722222,0,6,Business,High,East,Airport,6.28,8.328719329722222,1
DL00740,O00889,D029,V021,H02,2024-02-24 23:01:00,2024-02-25 01:20:53.758444,OnTime,15.64,0,0,3.98,11.85,0,2.3315995677777774,0,4,Retail,Critical,West,West,40.25,0.0,0
DL00741,O00689,D113,V091,H01,2025-09-29 16:16:00,2025-09-29 22:27:15.676429,Delayed,15.66,1,0,1.65,8.71,0,6.187687896944444,0,4,Passenger,Medium,Riverside,Riverside,6.04,2.1876878969444444,1
DL00742,O00326,D056,V033,H06,2024-11-03 10:06:00,2024-11-04 02:59:58.168600,Delayed,13.55,0,1,2.51,15.1,0,16.899491277777777,0,12,Passenger,Medium,West,West,242.48,4.899491277777777,1
DL00743,O00171,D158,V083,H03,2025-05-01 03:28:00,2025-05-01 03:30:56.577270,OnTime,33.77,0,0,5.0,13.64,0,0.04904924166666667,0,1,Parcel,Critical,Airport,Airport,63.41,0.0,0
DL00744,O00899,D052,V062,H06,2025-02-04 09:43:00,2025-02-04 23:30:54.825818,Delayed,25.36,5,0,1.64,13.11,0,13.79856272722222,0,6,Passenger,Critical,Airport,Riverside,184.27,7.798562727222221,1
DL00745,O00333,D092,V072,H07,2025-03-25 06:36:00,2025-03-25 23:16:54.876514,Failed,11.35,0,0,4.29,13.37,0,16.681910142777777,0,6,Medical,Medium,East,Central,71.97,10.681910142777777,1
DL00746,O00431,D002,V097,H02,2025-03-29 13:29:00,2025-03-29 17:02:43.497442,OnTime,14.4,1,0,3.32,11.96,0,3.5620826227777775,0,4,Retail,Medium,South,Riverside,24.45,0.0,0
DL00747,O00482,D008,V085,H08,2025-11-10 04:00:00,2025-11-10 08:22:40.558319,OnTime,15.25,1,0,4.27,12.88,0,4.377932866388889,0,6,Retail,Medium,East,West,114.62,0.0,0
DL00748,O00741,D156,V119,H04,2025-05-30 02:47:00,2025-05-30 16:13:17.676946,Delayed,32.739999999999995,1,0,3.2,16.92,0,13.43824359611111,0,6,Retail,Low,Airport,North,72.44,7.438243596111111,1
DL00749,O01036,D026,V013,H06,2024-02-28 20:38:00,2024-02-28 23:29:47.067192,OnTime,13.64,1,0,4.27,10.07,0,2.86307422,0,4,Medical,Low,Central,North,66.82,0.0,0
DL00750,O00976,D156,V109,H08,2024-02-02 19:55:00,2024-02-03 23:06:56.973662,Delayed,13.29,0,0,2.64,10.65,0,27.199159350555558,0,24,Medical,High,Central,East,40.78,3.199159350555558,1
DL00751,O00234,D136,V073,H01,2025-02-19 12:33:00,2025-02-19 17:19:04.396738,OnTime,13.68,0,0,5.0,8.76,0,4.767887982777777,0,6,Parcel,Low,South,Riverside,42.01,0.0,0
DL00752,O00020,D069,V013,H01,2024-05-09 23:04:00,2024-05-09 22:49:00.000000,OnTime,12.27,1,0,4.33,8.63,0,-0.25,1,2,Retail,Medium,West,Airport,100.78,0.0,0
DL00753,O01139,D163,V101,H04,2024-03-05 15:46:00,2024-03-05 23:19:36.199347,OnTime,17.13,1,0,4.6,16.29,0,7.560055374166667,0,6,Medical,Medium,East,East,87.44,1.5600553741666667,1
DL00754,O00605,D027,V023,H03,2025-03-21 15:02:00,2025-03-21 13:30:56.020213,OnTime,1.2,1,0,4.18,7.11,0,-1.5177721630555556,1,1,Medical,Low,Riverside,Airport,47.71,0.0,0
DL00755,O01073,D084,V024,H08,2024-01-05 05:34:00,2024-01-05 21:45:54.509466,Delayed,21.74,1,0,2.22,13.13,0,16.198474851666667,0,6,Passenger,Medium,Central,Airport,34.23,10.198474851666667,1
DL00756,O00112,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 07:27:00.000000,OnTime,13.07,3,0,3.11,16.72,0,-1.5333333333333334,1,2,Passenger,Medium,Central,West,86.44,0.0,0
DL00757,O00074,D135,V002,H06,2025-10-18 14:03:00,2025-10-18 21:07:10.495229,Delayed,12.69,1,1,5.0,6.5,0,7.069582008055556,0,6,Parcel,Critical,Riverside,Riverside,20.6,1.0695820080555558,1
DL00758,O01126,D085,V043,H07,2025-05-02 17:34:00,2025-05-03 09:21:46.227061,Delayed,21.98,4,0,2.72,17.1,0,15.796174183611111,0,4,Parcel,Medium,South,Central,15.01,11.796174183611111,1
DL00759,O01240,D012,V120,H08,2025-10-08 15:19:00,2025-10-08 18:32:38.817145,OnTime,6.57,0,0,4.47,11.36,0,3.2274492069444447,0,2,Passenger,High,East,East,178.86,1.2274492069444447,1
DL00760,O00226,D081,V030,H04,2024-07-23 14:20:00,2024-07-24 15:40:22.678171,OnTime,12.22,0,0,4.2,14.58,0,25.33963282527778,0,24,Parcel,Medium,East,North,63.79,1.3396328252777785,1
DL00761,O00810,D134,V088,H04,2024-04-16 04:12:00,2024-04-16 15:34:08.978231,OnTime,1.2,1,0,3.48,3.76,0,11.369160619722223,0,12,Parcel,High,North,South,129.12,0.0,0
DL00762,O00864,D133,V002,H03,2024-08-04 01:29:00,2024-08-04 04:51:39.011458,OnTime,34.77,1,0,3.95,18.48,0,3.377503182777778,0,4,Business,Low,Airport,Central,45.78,0.0,0
DL00763,O00837,D110,V059,H02,2024-04-18 19:06:00,2024-04-20 06:31:48.519667,Failed,16.1,0,1,3.96,13.38,0,35.43014435194444,0,24,Parcel,Low,East,West,35.47,11.430144351944442,1
DL00764,O01187,D049,V004,H07,2025-11-17 02:29:00,2025-11-17 10:47:40.202073,Delayed,14.53,0,0,2.42,10.58,0,8.3111672425,0,1,Medical,Low,North,Airport,53.13,7.3111672425,1
DL00765,O00043,D126,V023,H06,2024-01-01 06:03:00,2024-01-01 15:35:48.325916,OnTime,16.23,1,0,4.81,15.76,0,9.546757198888889,0,12,Retail,Medium,East,Riverside,48.59,0.0,0
DL00766,O00371,D082,V088,H07,2025-01-27 04:54:00,2025-01-27 12:48:47.192242,Failed,10.55,0,0,2.58,13.84,0,7.913108956111111,0,4,Business,Medium,North,North,73.83,3.9131089561111114,1
DL00767,O00948,D096,V099,H02,2025-05-14 05:19:00,2025-05-14 14:53:57.043442,Delayed,5.39,2,0,3.98,3.62,0,9.582512067222222,0,6,Business,Low,North,West,60.77,3.582512067222222,1
DL00768,O00800,D086,V043,H04,2024-01-29 02:36:00,2024-01-29 18:44:35.264297,Delayed,14.84,0,0,1.74,20.01,0,16.14312897138889,0,6,Medical,Medium,South,North,102.47,10.14312897138889,1
DL00769,O00957,D038,V048,H03,2024-02-28 03:47:00,2024-02-28 03:42:47.058541,OnTime,10.69,0,0,3.73,8.08,0,-0.07026151638888889,1,1,Passenger,Critical,North,North,12.91,0.0,0
DL00770,O00217,D091,V077,H08,2024-01-22 08:17:00,2024-01-23 05:25:22.078025,OnTime,29.87,1,0,4.21,17.68,0,21.139466118055555,0,24,Retail,Medium,Airport,Airport,40.42,0.0,0
DL00771,O00257,D003,V116,H01,2024-08-11 03:42:00,2024-08-11 07:16:26.127371,OnTime,11.52,2,0,4.78,14.84,0,3.573924269722222,0,6,Passenger,Critical,South,North,87.95,0.0,0
DL00772,O01108,D135,V058,H07,2024-10-24 07:22:00,2024-10-24 12:22:16.408717,OnTime,15.77,0,0,4.48,12.1,0,5.004557976944444,0,4,Parcel,Critical,North,Central,164.37,1.0045579769444437,1
DL00773,O00080,D101,V050,H03,2025-11-13 05:00:00,2025-11-13 09:21:31.940911,OnTime,19.65,0,0,3.41,11.72,0,4.358872475277778,0,4,Parcel,Medium,South,South,135.71,0.3588724752777779,1
